Id,SalePrice
2735,127443.84225480689
2736,130562.88939847157
2737,105052.83113944682
2738,117927.82029042335
2739,159277.3105947018
2740,148780.79537135817
2741,114459.0590480027
2742,174967.36420187342
2743,142755.32551964058
2744,162097.0566753283
2745,150868.67690884497
2746,114773.71349991148
2747,168739.21081502025
2748,112866.46341590851
2749,137969.77974867064
2750,110260.5592490997
2751,129552.82265276543
2752,237084.16132197587
2753,178333.62396365858
2754,225363.60396800295
2755,132240.16888148512
2756,59124.07158241246
2757,54817.59297952033
2758,71697.65842242993
2759,159661.9136925015
2760,102717.86590375297
2761,134927.05353689275
2762,129729.06774532038
2763,225798.35129641613
2764,198718.85532753507
2765,284077.9650100892
2766,101369.63449735509
2767,55118.76656489901
2768,101765.16577405541
2769,115956.38597435586
2770,172029.54920819926
2771,89210.16649906733
2772,91452.5616973989
2773,139097.62097161694
2774,131232.40635740908
2775,103129.40806654177
2776,146890.78871120035
2777,161661.22835236543
2778,133497.86506922625
2779,79812.82400716573
2780,102945.15518547397
2781,84227.13361433533
2782,79694.14918917371
2783,79895.3006961582
2784,92492.76242042531
2785,113015.13845181407
2786,38474.229740563664
2787,108940.47635467921
2788,37097.70759167627
2789,172948.44736636442
2790,103131.70982034889
2791,98290.52240217652
2792,40529.5615028115
2793,169505.14863096306
2794,58560.39145304228
2795,106076.9989018793
2796,76216.354523413
2797,191291.21160497272
2798,127059.54436658195
2799,102726.00711000373
2800,69851.00594023883
2801,106958.79935503204
2802,126478.07214012521
2803,145502.705023585
2804,148348.70381593716
2805,106075.13563389296
2806,63656.452757231775
2807,165761.5072526104
2808,148702.4417204276
2809,108936.44354809856
2810,118391.02890259784
2811,174926.71620177513
2812,180040.81662928255
2813,132460.21889613278
2814,133660.00012318615
2815,89987.93930094375
2816,231265.98624958599
2817,155946.74454412085
2818,122016.58440350473
2819,199060.9285774663
2820,121917.72171271814
2821,103358.03402497515
2822,209291.70096944168
2823,255573.48528695956
2824,152147.54431471147
2825,184287.06775989
2826,115129.65981845104
2827,114156.97115810227
2828,228713.69646143692
2829,243492.0936954132
2830,223206.49397527927
2831,196998.50438828918
2832,224693.72535590513
2833,272635.9041218158
2834,212479.18140413368
2835,214450.1339369408
2836,202318.8347720286
2837,177156.35724055127
2838,129626.67559021979
2839,178278.54234845156
2840,196256.2999460817
2841,202318.05094208627
2842,227680.8490909472
2843,143709.16949275846
2844,183152.18906938762
2845,100041.0313159047
2846,207823.4851699524
2847,207148.1552439538
2848,234752.56528442807
2849,197247.03342341993
2850,289954.0989629774
2851,221262.50168673263
2852,246244.75346599508
2853,228603.58738589182
2854,154763.14840148052
2855,213167.88160774217
2856,196629.15098818962
2857,190083.94955822115
2858,209059.39069248072
2859,115589.32175240724
2860,124185.02326823713
2861,133947.17608586804
2862,216584.19221646304
2863,146657.03980430507
2864,232855.64720273705
2865,141544.70284235233
2866,174982.91402805422
2867,60149.651168404846
2868,128007.30796383356
2869,91680.95445648616
2870,127136.02307831927
2871,103094.13414602692
2872,58.01072717248462
2873,76338.14150112425
2874,123291.27851579303
2875,106388.02939349052
2876,182910.63828872016
2877,118270.3584157863
2878,143111.3815268356
2879,114337.7606224342
2880,77418.9369062814
2881,134691.71827965055
2882,147215.26341754792
2883,178056.82237417588
2884,214435.34120493953
2885,163898.79597981682
2886,214093.81185772468
2887,107470.48517195613
2888,135442.17141225107
2889,49801.598439214285
2890,53482.911087698536
2891,128682.26774348633
2892,49883.18582082749
2893,75618.02035936492
2894,49409.05108229455
2895,272348.8874095854
2896,248055.2692957468
2897,191103.59363493847
2898,157943.01713539648
2899,216399.0384807865
2900,165388.39239829325
2901,221619.03224728873
2902,188529.14389933378
2903,302389.94402823097
2904,319270.2569727554
2905,41514.98061774124
2906,252433.7776232172
2907,87198.85162100673
2908,111927.39853897656
2909,144029.22022246604
2910,59267.974349531345
2911,44846.953678024816
2912,154298.48220754566
2913,48680.50240165647
2914,51979.484355041874
2915,59584.32064586575
2916,54459.04802884837
2917,175307.58803208324
2918,106132.53142420796
2919,251494.07738729182
